id,state_po,county,democrat,republican,dempct
1894,NE,Keya Paha,,460.0,
1895,NE,Kimball,230.0,1330.0,0.14743589743589744
1896,NE,Lancaster,61898.0,61588.0,0.5012552030189658
1897,NE,Loup,48.0,323.0,0.1293800539083558
1898,NE,Merrick,602.0,2926.0,0.17063492063492064
1899,NE,Morrill,284.0,1802.0,0.1361457334611697
1900,NE,Nance,281.0,1261.0,0.182230869001297
1901,NE,Nuckolls,353.0,1726.0,0.1697931697931698
1902,NE,Otoe,2025.0,4860.0,0.29411764705882354
1903,NE,Perkins,161.0,1217.0,0.11683599419448476
1904,NE,Red Willow,645.0,4258.0,0.13155211095247807
1905,NE,Richardson,818.0,2769.0,0.2280457206579314
1906,NE,Sarpy,28033.0,45143.0,0.38309008418060564
1907,NE,Saunders,2523.0,7555.0,0.2503472911291923
1908,NE,Scotts Bluff,3207.0,10076.0,0.2414364224949183
1909,NE,Thayer,499.0,2051.0,0.19568627450980391
1910,NE,Thurston,919.0,1043.0,0.46839959225280325
1911,NH,Carroll,12987.0,14635.0,0.47016870610383027
1912,NH,Hillsborough,99589.0,100013.0,0.4989378863939239
1913,NH,Sullivan,10210.0,10796.0,0.48605160430353234
1914,NH,Rockingham,79994.0,90447.0,0.46933542985549254
1915,NH,Belknap,13517.0,19315.0,0.41170199805068225
1916,NH,Cheshire,22064.0,16876.0,0.5666153055983565
1917,NH,Coos,6563.0,7952.0,0.4521529452290734
1918,NH,Grafton,28510.0,19010.0,0.5999579124579124
1919,NH,Merrimack,40198.0,37674.0,0.5162060817752209
1920,NH,Strafford,34894.0,29072.0,0.5455085514179407
1921,NJ,Union,147414.0,68114.0,0.6839668163765265
1922,NJ,Middlesex,193044.0,122953.0,0.6109045339038028
1923,NJ,Sussex,24212.0,46658.0,0.34163962184281077
1924,NJ,Camden,146717.0,72631.0,0.6688777650126739
1925,NJ,Warren,17281.0,29858.0,0.3665966609389253
1926,NJ,Cumberland,27771.0,24453.0,0.5317670036764706
1927,NJ,Mercer,104775.0,46193.0,0.6940212495363256
1928,NJ,Morris,115249.0,126071.0,0.4775774904690867
1929,NJ,Essex,240837.0,63176.0,0.7921930970057202
1930,NJ,Somerset,85689.0,65505.0,0.5667486805031946
1931,NJ,Atlantic,60924.0,52690.0,0.5362367313887373
1932,NJ,Bergen,231211.0,175529.0,0.5684491321237154
1933,NJ,Burlington,121725.0,89272.0,0.5769039370228013
1934,NJ,Cape May,18750.0,28446.0,0.39727943046020847
1935,NJ,Gloucester,66870.0,67544.0,0.4974928206883212
1936,NJ,Hudson,163917.0,49043.0,0.7697079263711495
1937,NJ,Hunterdon,28898.0,38712.0,0.42742197899718976
1938,NJ,Monmouth,137181.0,166723.0,0.4513958355270085
1939,NJ,Ocean,87150.0,179079.0,0.32734976279819256
1940,NJ,Passaic,116759.0,72902.0,0.6156194473297093
1941,NJ,Salem,11904.0,16381.0,0.4208591126038536
1942,NM,Grant,6276.0,5288.0,0.5427187824282256
1943,NM,Lincoln,2331.0,5896.0,0.2833353591831773
1944,NM,Union,320.0,1216.0,0.20833333333333334
1945,NM,Sierra,1612.0,3010.0,0.3487667676330593
1946,NM,Otero,6124.0,11887.0,0.340014435622675
1947,NM,San Juan,12865.0,27946.0,0.3152336379897577
1948,NM,San Miguel,7285.0,2313.0,0.7590122942279641
1949,NM,Roosevelt,1454.0,3884.0,0.27238666167103787
1950,NM,Eddy,5033.0,13147.0,0.27684268426842684
1951,NM,Colfax,2129.0,2585.0,0.4516334323292321
1952,NM,Bernalillo,143417.0,94698.0,0.6023014089830544
1953,NM,Catron,427.0,1464.0,0.22580645161290322
1954,NM,Chaves,5534.0,12872.0,0.3006628273389112
1955,NM,Cibola,3741.0,3195.0,0.5393598615916955
1956,NM,Curry,3121.0,9035.0,0.25674564001316225
1957,NM,De Baca,193.0,620.0,0.23739237392373924
1958,NM,Dona Ana,37947.0,25374.0,0.5992798597621642
1959,NM,Guadalupe,970.0,595.0,0.6198083067092651
1960,NM,Harding,156.0,311.0,0.3340471092077088
1961,NM,Hidalgo,784.0,910.0,0.4628099173553719
1962,NM,Lea,3930.0,12495.0,0.23926940639269406
1963,NM,Los Alamos,5562.0,3359.0,0.623472704853716
1964,NM,Luna,3195.0,3478.0,0.478795144612618
1965,NM,McKinley,13576.0,5104.0,0.7267665952890793
1966,NM,Mora,1536.0,665.0,0.6978646069968196
1967,NM,Quay,1017.0,2212.0,0.3149581913905234
1968,NM,Rio Arriba,9592.0,3599.0,0.7271624592525207
1969,NM,Sandoval,27707.0,25905.0,0.5168059389688876
1970,NM,Santa Fe,50793.0,14332.0,0.7799309021113244
1971,NM,Socorro,3313.0,2616.0,0.5587788834542081
1972,NM,Taos,10668.0,2727.0,0.7964165733482643
1973,NM,Torrance,1785.0,3714.0,0.32460447354064376
1974,NM,Valencia,10841.0,13215.0,0.4506568007981377
1975,NV,Clark,402227.0,320057.0,0.5568820574732377
1976,NV,Lincoln,285.0,1671.0,0.14570552147239263
1977,NV,Humboldt,1386.0,4521.0,0.2346368715083799
1978,NV,Douglas,8454.0,17415.0,0.32680041748811317
1979,NV,Mineral,637.0,1179.0,0.35077092511013214
1980,NV,Lyon,6146.0,16005.0,0.27745925691842355
1981,NV,Carson City,9610.0,13125.0,0.42269628326369035
1982,NV,Churchill,2210.0,7830.0,0.2201195219123506
1983,NV,Elko,3401.0,13551.0,0.2006252949504483
1984,NV,Esmeralda,65.0,329.0,0.1649746192893401
1985,NV,Eureka,74.0,723.0,0.09284818067754078
1986,NV,Lander,403.0,1828.0,0.18063648588077094
1987,NV,Nye,5094.0,13324.0,0.2765772613747421
1988,NV,Pershing,430.0,1403.0,0.23458810692853246
1989,NV,Storey,752.0,1616.0,0.31756756756756754
1990,NV,Washoe,97379.0,94758.0,0.5068206540125015
1991,NV,White Pine,707.0,2723.0,0.20612244897959184
1992,NY,Franklin,7297.0,8221.0,0.4702281221806934
1993,NY,Greene,7405.0,13073.0,0.36160757886512357
1994,NY,Jefferson,13809.0,21763.0,0.38819858315529066
1995,NY,Madison,11667.0,15936.0,0.42267144875557006
1996,NY,Monroe,188592.0,136582.0,0.5799725685325395
1997,NY,Montgomery,6595.0,11301.0,0.3685181046043809
1998,NY,Washington,9098.0,13610.0,0.40065175268627795
1999,NY,Columbia,15284.0,13756.0,0.5263085399449036
2000,NY,Fulton,6496.0,13462.0,0.32548351538230286
2001,NY,Kings,640553.0,141044.0,0.8195438314118401
2002,NY,Orange,68278.0,76645.0,0.4711329464612242
2003,NY,Hamilton,949.0,2064.0,0.31496846996349154
2004,NY,Nassau,326088.0,288313.0,0.5307413236632101
2005,NY,Putnam,19366.0,27024.0,0.4174606596249192
2006,NY,Richmond,74143.0,101437.0,0.42227474655427727
2007,NY,Warren,13091.0,15751.0,0.4538866930171278
2008,NY,Wayne,13473.0,23380.0,0.3655876048082924
2009,NY,Clinton,15059.0,14449.0,0.510336180018978
2010,NY,Delaware,6627.0,11942.0,0.35688513113253273
2011,NY,Lewis,3146.0,7400.0,0.29831215626777924
2012,NY,Oneida,33743.0,51437.0,0.396137590983799
2013,NY,Livingston,10697.0,17290.0,0.3822131704005431
2014,NY,Schuyler,3091.0,5050.0,0.3796830856160177
2015,NY,Steuben,12526.0,26831.0,0.3182661280077242
2016,NY,Sullivan,12568.0,15931.0,0.44099792975192115
2017,NY,Chautauqua,19091.0,31594.0,0.37665976127059286
2018,NY,Orleans,4470.0,10936.0,0.29014669609243154
2019,NY,Essex,7762.0,7958.0,0.49376590330788805
2020,NY,Suffolk,303951.0,350570.0,0.4643869333451486
2021,NY,Allegany,4882.0,12525.0,0.2804618831504567
2022,NY,Genesee,7650.0,16915.0,0.31141868512110726
2023,NY,Otsego,10451.0,13308.0,0.439875415631971
2024,NY,Albany,83077.0,47810.0,0.6347230817422662
2025,NY,Bronx,353646.0,37797.0,0.9034418804270353
2026,NY,Broome,39212.0,40943.0,0.48920217079408645
2027,NY,Cattaraugus,9497.0,19692.0,0.3253622940148686
2028,NY,Cayuga,13522.0,17384.0,0.43752022261049633
2029,NY,Chemung,13757.0,20097.0,0.40636261593903233
2030,NY,Chenango,6775.0,11921.0,0.36237697903294824
2031,NY,Cortland,8771.0,9900.0,0.4697659471908307
2032,NY,Dutchess,62261.0,61797.0,0.5018700930210063
2033,NY,Erie,215456.0,188303.0,0.5336252566506258
2034,NY,Herkimer,8083.0,16699.0,0.3261641514002098
2035,NY,New York,579013.0,64929.0,0.8991694904199447
2036,NY,Niagara,35559.0,51961.0,0.4062957038391225
2037,NY,Onondaga,112337.0,83649.0,0.5731889012480483
2038,NY,Ontario,22233.0,26029.0,0.4606729932452033
2039,NY,Oswego,17095.0,27688.0,0.3817296742067302
2040,NY,Queens,517220.0,149341.0,0.775952988548685
2041,NY,Rensselaer,32717.0,33726.0,0.49240702557079
2042,NY,Rockland,69342.0,60911.0,0.5323639378747514
2043,NY,Saratoga,50913.0,54575.0,0.48264257545881994
2044,NY,Schenectady,33747.0,28953.0,0.5382296650717703
2045,NY,Schoharie,4240.0,8831.0,0.32438222018208246
2046,NY,Seneca,5697.0,7236.0,0.4405010438413361
2047,NY,St. Lawrence,16488.0,19942.0,0.4525940159209443
2048,NY,Tioga,7526.0,13260.0,0.3620706244587703
2049,NY,Tompkins,28890.0,10371.0,0.7358447314128524
2050,NY,Ulster,42101.0,34006.0,0.5531817047052177
2051,NY,Westchester,272926.0,131238.0,0.6752852802327768
2052,NY,Wyoming,3904.0,12442.0,0.2388351890370733
2053,NY,Yates,3659.0,5660.0,0.39263869513896343
2054,OH,Butler,58642.0,106976.0,0.35407987054547213
2055,OH,Fayette,2739.0,7995.0,0.25517048630519845
2056,OH,Franklin,351198.0,199331.0,0.6379282471949707
2057,OH,Greene,28943.0,48540.0,0.3735400023230902
2058,OH,Henry,3756.0,9301.0,0.28766179061040054
2059,OH,Jackson,3226.0,9949.0,0.24485768500948765
2060,OH,Jefferson,9675.0,21117.0,0.3142049883086516
2061,OH,Lawrence,6974.0,18689.0,0.2717531075867981
2062,OH,Madison,4779.0,11631.0,0.29122486288848265
2063,OH,Marion,7928.0,16961.0,0.31853429225762386
2064,OH,Monroe,1662.0,4868.0,0.2545176110260337
2065,OH,Montgomery,122016.0,123909.0,0.4961512656297652
2066,OH,Morgan,1736.0,4431.0,0.2814982973893303
2067,OH,Perry,4138.0,10228.0,0.28804120840874287
2068,OH,Pike,3539.0,7902.0,0.30932610785770476
2069,OH,Shelby,4243.0,18590.0,0.18582753032890992
2070,OH,Washington,8026.0,20514.0,0.28121934127540293
2071,OH,Carroll,3154.0,9254.0,0.25419084461637653
2072,OH,Clark,23328.0,35205.0,0.3985444108451643
2073,OH,Crawford,4625.0,13611.0,0.2536192147400746
2074,OH,Fulton,6069.0,13709.0,0.30685610274041863
2075,OH,Logan,4647.0,15957.0,0.2255387303436226
2076,OH,Union,7718.0,18096.0,0.2989850468737894
2077,OH,Lake,46397.0,64255.0,0.4193055706177927
2078,OH,Adams,2326.0,8659.0,0.21174328629949932
2079,OH,Summit,134256.0,112026.0,0.5451311910736473
2080,OH,Fairfield,24881.0,44314.0,0.3595780041910543
2081,OH,Hamilton,215719.0,173665.0,0.5540006779939597
2082,OH,Holmes,1788.0,8720.0,0.17015607156452228
2083,OH,Putnam,2922.0,14961.0,0.163395403455796
2084,OH,Hancock,9609.0,24183.0,0.2843572443181818
2085,OH,Paulding,2093.0,6500.0,0.24357034795763993
2086,OH,Warren,33730.0,77643.0,0.3028561680119957
2087,OH,Wayne,15031.0,32270.0,0.3177734085960128
2088,OH,Clinton,4066.0,13838.0,0.2271000893655049
2089,OH,Delaware,40872.0,57568.0,0.41519707436001624
2090,OH,Hardin,2920.0,8717.0,0.25092377760591217
2091,OH,Harrison,1688.0,5098.0,0.24874742116121426
2092,OH,Lucas,110833.0,75698.0,0.5941800558620283
2093,OH,Brown,4353.0,14573.0,0.2300010567473317
2094,OH,Champaign,4594.0,12631.0,0.2667053701015965
2095,OH,Knox,8171.0,19131.0,0.29928210387517395
2096,OH,Mercer,3384.0,17506.0,0.16199138343705122
2097,OH,Richland,16085.0,36590.0,0.3053630754627432
2098,OH,Stark,68146.0,98388.0,0.40920172457275994
2099,OH,Allen,13294.0,30487.0,0.30364770105753636
2100,OH,Miami,13120.0,37079.0,0.2613597880435865
2101,OH,Noble,1221.0,4549.0,0.21161178509532064
2102,OH,Ottawa,8285.0,12653.0,0.3956920431750884
2103,OH,Huron,7192.0,16226.0,0.3071141856691434
2104,OH,Williams,4358.0,11939.0,0.26741117997177394
2105,OH,Erie,16057.0,19648.0,0.44971292536059376
2106,OH,Seneca,7404.0,14825.0,0.33307841108461916
2107,OH,Ashland,5740.0,17493.0,0.24706236818318772
2108,OH,Ashtabula,15577.0,23318.0,0.40048849466512404
2109,OH,Athens,16370.0,11354.0,0.5904631366325206
2110,OH,Auglaize,3980.0,18658.0,0.17581058397384927
2111,OH,Belmont,8785.0,21108.0,0.2938815107215736
2112,OH,Clermont,26715.0,67518.0,0.283499411034351
2113,OH,Columbiana,12432.0,31676.0,0.28185363199419605
2114,OH,Coshocton,4013.0,10785.0,0.27118529531017704
2115,OH,Cuyahoga,398271.0,184211.0,0.6837481673253423
2116,OH,Darke,4470.0,20012.0,0.18258312229393023
2117,OH,Defiance,5368.0,11688.0,0.3147279549718574
2118,OH,Gallia,2628.0,9822.0,0.21108433734939758
2119,OH,Geauga,17569.0,30227.0,0.3675830613440455
2120,OH,Guernsey,4359.0,11445.0,0.2758162490508732
2121,OH,Highland,3773.0,14020.0,0.21204968245939415
2122,OH,Hocking,3775.0,8497.0,0.30761082138200785
2123,OH,Licking,27376.0,51241.0,0.3482198506684305
2124,OH,Lorain,66949.0,66818.0,0.5004896573893411
2125,OH,Mahoning,57381.0,53616.0,0.5169599178356172
2126,OH,Medina,32182.0,54810.0,0.36994206363803567
2127,OH,Meigs,2260.0,7309.0,0.23617932908349878
2128,OH,Morrow,3761.0,11948.0,0.2394168947736966
2129,OH,Muskingum,11123.0,24056.0,0.3161829500554308
2130,OH,Pickaway,6529.0,17076.0,0.2765939419614488
2131,OH,Portage,32397.0,39971.0,0.447670240990493
2132,OH,Preble,4325.0,15446.0,0.218754741793536
2133,OH,Ross,10356.0,18652.0,0.3570049641478213
2134,OH,Sandusky,9929.0,16316.0,0.378319679939036
2135,OH,Scioto,9132.0,20550.0,0.3076612088134223
2136,OH,Trumbull,43014.0,49024.0,0.46735044220865296
2137,OH,Tuscarawas,12188.0,26918.0,0.3116657290441365
2138,OH,Van Wert,2697.0,10469.0,0.20484581497797358
2139,OH,Vinton,1351.0,3883.0,0.2581199847153229
2140,OH,Wood,27318.0,32498.0,0.456700548348268
2141,OH,Wyandot,2515.0,7468.0,0.2519282780727236
2142,OK,Cherokee,5456.0,9994.0,0.35313915857605177
2143,OK,Choctaw,1067.0,4206.0,0.2023516025033188
2144,OK,Jackson,1473.0,5969.0,0.19793066380005375
2145,OK,Jefferson,365.0,1910.0,0.16043956043956045
2146,OK,Marshall,1096.0,4206.0,0.2067144473783478
2147,OK,Washington,5048.0,15825.0,0.24184352991903416
2148,OK,Cleveland,38829.0,62538.0,0.383053656515434
2149,OK,Grant,288.0,1827.0,0.13617021276595745
2150,OK,Lincoln,2430.0,10854.0,0.18292682926829268
2151,OK,Logan,4248.0,13633.0,0.23757060567082378
2152,OK,Custer,2104.0,7826.0,0.21188318227593153
2153,OK,Garfield,4397.0,16009.0,0.21547584043908655
2154,OK,Kiowa,767.0,2596.0,0.22807017543859648
2155,OK,Seminole,2071.0,5613.0,0.26952108276939096
2156,OK,Bryan,2804.0,10478.0,0.2111127842192441
2157,OK,Grady,3882.0,17316.0,0.18313048400792528
2158,OK,McIntosh,2123.0,5505.0,0.2783167278447824
2159,OK,Murray,1087.0,4175.0,0.2065754465982516
2160,OK,Stephens,3086.0,14182.0,0.1787120685661339
2161,OK,Adair,1382.0,4787.0,0.22402334251904685
2162,OK,Delaware,3311.0,11826.0,0.21873554865561207
2163,OK,Blaine,711.0,2884.0,0.19777468706536858
2164,OK,Noble,901.0,3715.0,0.1951906412478336
2165,OK,Comanche,11463.0,19183.0,0.37404555243751225
2166,OK,Ellis,155.0,1611.0,0.08776896942242356
2167,OK,Harper,134.0,1318.0,0.09228650137741047
2168,OK,Haskell,882.0,3701.0,0.1924503600261837
2169,OK,Osage,5597.0,12577.0,0.30796742599317706
2170,OK,Ottawa,2584.0,7631.0,0.2529613313754283
2171,OK,Pawnee,1344.0,4729.0,0.22130742631318953
2172,OK,Pottawatomie,6015.0,17848.0,0.2520638645601978
2173,OK,Carter,4002.0,13752.0,0.2254139912132477
2174,OK,Caddo,2420.0,6482.0,0.27184902269153
2175,OK,Texas,858.0,4621.0,0.15659791932834458
2176,OK,Pontotoc,3637.0,10431.0,0.25852999715666763
2177,OK,Johnston,786.0,3093.0,0.2026295436968291
2178,OK,Alfalfa,216.0,1933.0,0.10051186598417869
2179,OK,Atoka,795.0,4084.0,0.16294322607091616
2180,OK,Beaver,176.0,1993.0,0.08114338404794837
2181,OK,Beckham,960.0,6308.0,0.13208585580627408
2182,OK,Canadian,11674.0,39986.0,0.2259775454897406
2183,OK,Cimarron,71.0,963.0,0.06866537717601548
2184,OK,Coal,411.0,1898.0,0.1779991338241663
2185,OK,Cotton,424.0,2054.0,0.17110573042776434
2186,OK,Craig,1252.0,4283.0,0.22619692863595303
2187,OK,Creek,5841.0,21575.0,0.21305077327108257
2188,OK,Dewey,222.0,1965.0,0.10150891632373114
2189,OK,Garvin,1855.0,8253.0,0.1835180055401662
2190,OK,Greer,323.0,1482.0,0.17894736842105263
2191,OK,Harmon,225.0,715.0,0.2393617021276596
2192,OK,Hughes,961.0,3388.0,0.22097033800873764
2193,OK,Kay,3738.0,12172.0,0.2349465744814582
2194,OK,Kingfisher,786.0,5156.0,0.13227869404240997
2195,OK,Latimer,797.0,3100.0,0.20451629458557866
2196,OK,Le Flore,3250.0,13362.0,0.19564170479171683
2197,OK,Love,735.0,2922.0,0.20098441345365053
2198,OK,Major,310.0,2948.0,0.09515039901780234
2199,OK,Mayes,3423.0,11555.0,0.22853518493790892
2200,OK,McClain,2894.0,13169.0,0.1801655979580402
2201,OK,McCurtain,1802.0,8656.0,0.17230828074201568
2202,OK,Muskogee,7977.0,15043.0,0.34652476107732405
2203,OK,Nowata,742.0,3321.0,0.1826236770858971
2204,OK,Okfuskee,943.0,2800.0,0.25193694897141333
2205,OK,Oklahoma,112813.0,141569.0,0.4434787052543026
2206,OK,Okmulgee,4385.0,8944.0,0.3289819191237152
2207,OK,Payne,8788.0,16651.0,0.3454538307323401
2208,OK,Pittsburg,3711.0,12753.0,0.22540087463556852
2209,OK,Pushmataha,748.0,3581.0,0.1727881727881728
2210,OK,Roger Mills,151.0,1547.0,0.08892815076560659
2211,OK,Rogers,7902.0,30913.0,0.203581089784877
2212,OK,Sequoyah,3061.0,10888.0,0.21944225392501254
2213,OK,Tillman,657.0,1944.0,0.25259515570934254
2214,OK,Tulsa,87847.0,144258.0,0.3784795674371513
2215,OK,Wagoner,6723.0,23005.0,0.22615043057050593
2216,OK,Washita,588.0,3854.0,0.13237280504277352
2217,OK,Woods,522.0,2947.0,0.15047564139521477
2218,OK,Woodward,873.0,6347.0,0.12091412742382271
2219,OR,Jackson,44447.0,53870.0,0.4520784808324094
2220,OR,Jefferson,2980.0,5483.0,0.35212099728228763
2221,OR,Marion,57788.0,63377.0,0.47693640902901
2222,OR,Washington,153251.0,83197.0,0.6481382798754906
2223,OR,Benton,29193.0,13445.0,0.6846709507950655
2224,OR,Columbia,10167.0,13217.0,0.4347844680123161
2225,OR,Grant,739.0,3210.0,0.1871359837933654
2226,OR,Lincoln,12501.0,10039.0,0.5546140195208518
2227,OR,Polk,16420.0,18940.0,0.4643665158371041
2228,OR,Union,3249.0,8431.0,0.2781678082191781
2229,OR,Lake,639.0,3022.0,0.17454247473367931
2230,OR,Douglas,14096.0,34582.0,0.28957640001643453
2231,OR,Baker,1797.0,6218.0,0.22420461634435435
2232,OR,Wheeler,155.0,591.0,0.20777479892761394
2233,OR,Linn,17995.0,33488.0,0.3495328555057009
2234,OR,Lane,102753.0,67141.0,0.6048065264223574
2235,OR,Sherman,202.0,732.0,0.21627408993576017
2236,OR,Coos,10448.0,17865.0,0.36901776569067213
2237,OR,Curry,4300.0,7212.0,0.37352328005559415
2238,OR,Morrow,1017.0,2721.0,0.27207062600321025
2239,OR,Clackamas,102095.0,88392.0,0.535968333797057
2240,OR,Clatsop,9252.0,8138.0,0.5320299022426682
2241,OR,Crook,2637.0,8511.0,0.23654467168998924
2242,OR,Deschutes,42444.0,45692.0,0.4815739311972406
2243,OR,Gilliam,239.0,671.0,0.26263736263736265
2244,OR,Harney,683.0,2912.0,0.18998609179415854
2245,OR,Hood River,6510.0,3272.0,0.6655080760580658
2246,OR,Josephine,13453.0,26923.0,0.33319298593223695
2247,OR,Klamath,7210.0,20435.0,0.26080665581479473
2248,OR,Malheur,2246.0,7194.0,0.23792372881355933
2249,OR,Multnomah,292561.0,67954.0,0.8115085363993176
2250,OR,Tillamook,5768.0,6538.0,0.46871444823663255
2251,OR,Umatilla,7673.0,17059.0,0.31024583535500566
2252,OR,Wallowa,1116.0,2848.0,0.2815338042381433
2253,OR,Wasco,4781.0,5833.0,0.45044281138119463
2254,OR,Yamhill,19301.0,23250.0,0.45359686023830226
2255,PA,Butler,28584.0,64428.0,0.30731518513740164
2256,PA,Fayette,17946.0,34590.0,0.34159433531292827
2257,PA,Franklin,17465.0,49768.0,0.25976826855859475
2258,PA,Greene,4482.0,10849.0,0.29234883569238795
2259,PA,Jefferson,3650.0,15192.0,0.19371616601210062
2260,PA,Lawrence,14009.0,25428.0,0.3552247889038213
2261,PA,Monroe,33918.0,33386.0,0.503952216807322
2262,PA,Montgomery,256082.0,162731.0,0.611447113628278
2263,PA,Perry,4632.0,15616.0,0.22876333465033583
2264,PA,Pike,9256.0,16056.0,0.3656763590391909
2265,PA,Washington,36322.0,61386.0,0.37174028738690795
2266,PA,Columbia,8934.0,18004.0,0.33165045660405373
2267,PA,Crawford,10971.0,24987.0,0.3051059569497747
2268,PA,Fulton,912.0,5694.0,0.13805631244323344
2269,PA,Union,6180.0,10622.0,0.3678133555529104
2270,PA,Adams,14219.0,31423.0,0.31153323693089696
2271,PA,Bradford,6369.0,18141.0,0.2598531211750306
2272,PA,Warren,5145.0,12477.0,0.2919645897173987
2273,PA,Wayne,7008.0,16244.0,0.30139342852227763
2274,PA,Clinton,4744.0,10022.0,0.32127861302993366
2275,PA,Delaware,177402.0,110667.0,0.6158316236734949
2276,PA,Cumberland,47085.0,69076.0,0.40534258486066754
2277,PA,Mercer,18733.0,31544.0,0.37259581916184337
2278,PA,Sullivan,750.0,2291.0,0.24662939822426833
2279,PA,Elk,3853.0,10025.0,0.27763366479319784
2280,PA,Cameron,531.0,1589.0,0.2504716981132076
2281,PA,Somerset,7376.0,27379.0,0.21222845633721768
2282,PA,York,68524.0,128528.0,0.3477457726894424
2283,PA,Carbon,8936.0,18743.0,0.3228440333827089
2284,PA,Northampton,66272.0,71736.0,0.48020404614225265
2285,PA,Lancaster,91093.0,137914.0,0.39777386717436586
2286,PA,Erie,58112.0,60069.0,0.4917203272945736
2287,PA,Tioga,3901.0,13614.0,0.22272337996003425
2288,PA,Wyoming,3811.0,8837.0,0.3013124604680582
2289,PA,Beaver,32531.0,48167.0,0.4031202755954299
2290,PA,Allegheny,367617.0,259480.0,0.5862203136037966
2291,PA,Armstrong,7178.0,23484.0,0.23410084143239188
2292,PA,Bedford,3645.0,19552.0,0.15713238780876837
2293,PA,Berks,78437.0,96626.0,0.44805013052443976
2294,PA,Blair,13958.0,39135.0,0.2628971804192643
2295,PA,Bucks,167060.0,164361.0,0.504071860262325
2296,PA,Cambria,18867.0,42258.0,0.30866257668711655
2297,PA,Centre,37088.0,35274.0,0.512534203034742
2298,PA,Chester,141682.0,116114.0,0.5495895979766947
2299,PA,Clarion,4273.0,12576.0,0.25360555522582945
2300,PA,Clearfield,8200.0,24932.0,0.24749486900881323
2301,PA,Dauphin,64706.0,60863.0,0.515302343731335
2302,PA,Forest,626.0,1683.0,0.2711130359462971
2303,PA,Huntingdon,4539.0,14494.0,0.23848053380969894
2304,PA,Indiana,11528.0,24888.0,0.3165641476274165
2305,PA,Juniata,1821.0,8273.0,0.18040420051515751
2306,PA,Lackawanna,51983.0,48384.0,0.5179291998365997
2307,PA,Lebanon,18953.0,40525.0,0.31865563737852654
2308,PA,Lehigh,81324.0,73690.0,0.5246235823861071
2309,PA,Luzerne,52451.0,78688.0,0.39996492271559186
2310,PA,Lycoming,13020.0,35627.0,0.26764240343700535
2311,PA,McKean,4025.0,11635.0,0.2570242656449553
2312,PA,Mifflin,3877.0,14094.0,0.21573646430360024
2313,PA,Montour,2857.0,5288.0,0.3507673419275629
2314,PA,Northumberland,9788.0,25427.0,0.2779497373278432
2315,PA,Philadelphia,584025.0,108748.0,0.8430250601567901
2316,PA,Potter,1302.0,6251.0,0.17238183503243745
2317,PA,Schuylkill,16770.0,44001.0,0.27595399121291403
2318,PA,Snyder,4002.0,11725.0,0.2544668404654416
2319,PA,Susquehanna,5123.0,12891.0,0.2843899189519263
2320,PA,Venango,6309.0,16021.0,0.2825347066726377
2321,PA,Westmoreland,59669.0,116522.0,0.3386608850622336
2322,RI,Washington,33741.0,27230.0,0.5533942366042873
2323,RI,Kent,37788.0,38336.0,0.49640060953181653
2324,RI,Bristol,14609.0,8965.0,0.6197081530499703
2325,RI,Newport,22851.0,15077.0,0.6024836532377136
2326,RI,Providence,142899.0,90882.0,0.6112515559433829
2327,SC,Calhoun,3573.0,3787.0,0.4854619565217391
2328,SC,Cherokee,6092.0,15167.0,0.28656098593536855
2329,SC,Lee,5199.0,2803.0,0.6497125718570358
2330,SC,Marion,8569.0,5444.0,0.6115036037964747
2331,SC,Pickens,10354.0,36236.0,0.222236531444516
2332,SC,Sumter,24047.0,18745.0,0.5619508319312021
2333,SC,Union,4729.0,7061.0,0.40110262934690416
2334,SC,Fairfield,6945.0,4027.0,0.6329748450601531
2335,SC,Jasper,5956.0,5187.0,0.5345059678722067
2336,SC,Laurens,8889.0,16816.0,0.34580820851974325
2337,SC,Oconee,7998.0,24178.0,0.24857036300348084
2338,SC,Richland,108000.0,52469.0,0.673027189052091
2339,SC,Anderson,21097.0,56232.0,0.27282132188441593
2340,SC,Greenwood,10711.0,16961.0,0.3870699624168835
2341,SC,Dorchester,24055.0,34987.0,0.40742183530368214
2342,SC,York,41593.0,66754.0,0.3838869557994222
2343,SC,Beaufort,32138.0,42922.0,0.42816413535837994
2344,SC,Lancaster,13812.0,23719.0,0.3680157736271349
2345,SC,Chester,6579.0,7265.0,0.47522392372146777
2346,SC,Abbeville,3741.0,6763.0,0.35615003808073115
2347,SC,Aiken,25455.0,46025.0,0.35611359820928934
2348,SC,Allendale,2735.0,789.0,0.7761066969353008
2349,SC,Bamberg,3898.0,2204.0,0.6388069485414618
2350,SC,Barnwell,4400.0,4889.0,0.4736785445150178
2351,SC,Berkeley,30705.0,44587.0,0.40781225096955853
2352,SC,Charleston,89299.0,75443.0,0.5420536353813842
2353,SC,Chesterfield,6858.0,9312.0,0.4241187384044527
2354,SC,Clarendon,7732.0,7386.0,0.5114433126074878
2355,SC,Colleton,7627.0,9091.0,0.45621485823663116
2356,SC,Darlington,13888.0,14989.0,0.4809363853585899
2357,SC,Dillon,5834.0,5637.0,0.5085868712405196
2358,SC,Edgefield,4491.0,6842.0,0.3962763610694432
2359,SC,Florence,26710.0,29573.0,0.4745660323721195
2360,SC,Georgetown,13310.0,17389.0,0.43356461122512135
2361,SC,Greenville,74483.0,127832.0,0.36815362182734845
